incident_id,timestamp,cell_id/site_id,network_slice,sla_compliant,root_cause,severity,confidence_score,affected_kpis,matched_signals,score_breakdown,explanation,recommended_actions
INC-002392,02-01-2024 15:51,CELL_004,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002393,02-01-2024 15:52,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002394,02-01-2024 15:53,CELL_016,URLLC,0,Backhaul / Transport Issue,High,0.8,"latency_ms, active_users, rsrp_dbm, rsrq_db",very high latency (3.112) | PRB below congestion threshold (59.9),RAN Congestion=3; Suspected Cell Outage / Severe Service Drop=1; Backhaul / Transport Issue=5; Radio Coverage Degradation=4; Interference / Poor Signal Quality=5; Mobility / Handover Issue=1,"The row is classified as Backhaul / Transport Issue because very high latency (3.112), PRB below congestion threshold (59.9).",Check transport link health | Verify latency and packet loss on backhaul path | Check router/switch interface errors | Escalate to transport team
INC-002395,02-01-2024 15:54,CELL_013,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002396,02-01-2024 15:55,CELL_004,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002397,02-01-2024 15:56,CELL_017,eMBB,0,Backhaul / Transport Issue,High,0.8,packet_loss_pct,very high packet loss (2.1748) | PRB below congestion threshold (63.0),RAN Congestion=1; Suspected Cell Outage / Severe Service Drop=1; Backhaul / Transport Issue=5; Radio Coverage Degradation=1; Interference / Poor Signal Quality=3; Mobility / Handover Issue=2,"The row is classified as Backhaul / Transport Issue because very high packet loss (2.1748), PRB below congestion threshold (63.0).",Check transport link health | Verify latency and packet loss on backhaul path | Check router/switch interface errors | Escalate to transport team
INC-002398,02-01-2024 15:57,CELL_001,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002399,02-01-2024 15:58,CELL_018,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002400,02-01-2024 15:59,CELL_020,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002401,02-01-2024 16:00,CELL_017,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002402,02-01-2024 16:01,CELL_015,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002403,02-01-2024 16:02,CELL_011,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002404,02-01-2024 16:03,CELL_013,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002405,02-01-2024 16:04,CELL_001,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002406,02-01-2024 16:05,CELL_017,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002407,02-01-2024 16:06,CELL_006,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002408,02-01-2024 16:07,CELL_004,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002409,02-01-2024 16:08,CELL_020,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002410,02-01-2024 16:09,CELL_016,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002411,02-01-2024 16:10,CELL_015,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002412,02-01-2024 16:11,CELL_015,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002413,02-01-2024 16:12,CELL_006,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002414,02-01-2024 16:13,CELL_015,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002415,02-01-2024 16:14,CELL_014,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002416,02-01-2024 16:15,CELL_011,URLLC,0,Interference / Poor Signal Quality,Medium,0.9,"packet_loss_pct, prb_utilization_pct, active_users, rsrq_db, handover_count",very poor RSRQ (-18.09) | high packet loss (0.109) | RSRP not severely weak (-74.2),RAN Congestion=6; Suspected Cell Outage / Severe Service Drop=1; Backhaul / Transport Issue=2; Radio Coverage Degradation=2; Interference / Poor Signal Quality=7; Mobility / Handover Issue=5,"The row is classified as Interference / Poor Signal Quality because very poor RSRQ (-18.09), high packet loss (0.109), RSRP not severely weak (-74.2).",Check RSRQ/SINR degradation | Check neighboring cell interference | Verify frequency planning | Investigate external interference sources
INC-002417,02-01-2024 16:16,CELL_007,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002418,02-01-2024 16:17,CELL_009,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002419,02-01-2024 16:18,CELL_016,URLLC,0,Backhaul / Transport Issue,High,0.7,"packet_loss_pct, active_users",high packet loss (0.1444) | PRB below congestion threshold (55.0),RAN Congestion=3; Suspected Cell Outage / Severe Service Drop=1; Backhaul / Transport Issue=4; Radio Coverage Degradation=1; Interference / Poor Signal Quality=3; Mobility / Handover Issue=2,"The row is classified as Backhaul / Transport Issue because high packet loss (0.1444), PRB below congestion threshold (55.0).",Check transport link health | Verify latency and packet loss on backhaul path | Check router/switch interface errors | Escalate to transport team
INC-002420,02-01-2024 16:19,CELL_005,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002421,02-01-2024 16:20,CELL_020,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002422,02-01-2024 16:21,CELL_010,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002423,02-01-2024 16:22,CELL_018,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002424,02-01-2024 16:23,CELL_003,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002425,02-01-2024 16:24,CELL_013,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002426,02-01-2024 16:25,CELL_011,HC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002427,02-01-2024 16:26,CELL_017,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002428,02-01-2024 16:27,CELL_013,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002429,02-01-2024 16:28,CELL_006,URLLC,0,Backhaul / Transport Issue,High,0.8,"latency_ms, packet_loss_pct",high packet loss (0.104) | high latency (2.22) | PRB below congestion threshold (52.3),RAN Congestion=2; Suspected Cell Outage / Severe Service Drop=2; Backhaul / Transport Issue=6; Radio Coverage Degradation=1; Interference / Poor Signal Quality=4; Mobility / Handover Issue=3,"The row is classified as Backhaul / Transport Issue because high packet loss (0.104), high latency (2.22), PRB below congestion threshold (52.3).",Check transport link health | Verify latency and packet loss on backhaul path | Check router/switch interface errors | Escalate to transport team
INC-002430,02-01-2024 16:29,CELL_017,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002431,02-01-2024 16:30,CELL_013,URLLC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002432,02-01-2024 16:31,CELL_019,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002433,02-01-2024 16:32,CELL_019,mMTC,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002434,02-01-2024 16:33,CELL_010,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002435,02-01-2024 16:34,CELL_003,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002436,02-01-2024 16:35,CELL_014,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
INC-002437,02-01-2024 16:36,CELL_019,eMBB,1,Normal,Normal,0.95,,,RAN Congestion=0; Suspected Cell Outage / Severe Service Drop=0; Backhaul / Transport Issue=0; Radio Coverage Degradation=0; Interference / Poor Signal Quality=0; Mobility / Handover Issue=0,"SLA is compliant, so no RCA issue was detected.",No action required
